ADAL,14,VB1,FLPR,AWAL,URXL,URBL,AIAL,PVPL,ADLL,RMGL,ADFL,RICL,ASHL,BDUL,ADEL
ADAR,16,ADLR,PVR,URYVR,ADER,ASHR,RMGR,RICL,URXR,AIAR,URBR,RICR,RIR,URAVR,ADFR,FLPR,RIMR
ADEL,5,ADER,IL2L,FLPL,RMDL,SIAVL
ADER,10,FLPR,RMDL,ADEL,IL2R,OLLR,RMGR,FLPL,URBR,ALNR,AVM
ADFL,9,URXL,RIGL,RIR,AUAL,ASHL,AIAL,ASIL,AIZL,AWBL
ADFR,15,RIH,AVHL,ASHR,ASEL,PVPR,AIYR,URXR,RIAR,BAGL,AWCR,AIMR,RIR,AWAR,AWBR,AIZR
ADLL,9,RIGL,SDQR,ASHL,RMGL,ADAL,AIAL,ASER,HSNL,ADFL
ADLR,17,ASER,AIAR,HSNL,RIFR,SMBVR,AVHR,PVCL,SIBVR,URXR,ASIR,AIBR,ASKR,IL2VR,RICL,CEPVR,ASHR,URBR
AFDL,9,AINR,AWCL,AIZL,ADFL,ASER,AWAL,AFDR,AIYL,CEPDL
AFDR,9,AWAR,RIGR,AIYR,ASEL,ADFR,ASER,AINR,RIR,AINL
AIAL,22,AIZL,AWCR,PVQL,ADAL,ASHL,AWBL,HSNR,AVFR,ADLL,ASKL,AIML,ASGL,PVQR,AWCL,ASEL,ADFL,ASIL,ASKR,HSNL,ASIR,AINR,ASER
AIAR,14,ASHR,AIMR,PVQR,ADLR,AWCR,ASGR,ASIR,AWAR,AIBR,AINL,ASER,ASKR,AWCL,AIZR
AIBL,31,FLPL,AIYL,RIMR,ASGL,ADLL,AIZR,ADFL,SDQR,BAGL,SAADR,ASIL,RIML,SAADL,ASKL,AWCL,RIBR,AIZL,PVT,RIGR,ASEL,AFDL,RICR,ASHL,HSNR,ASER,AIAL,AWCR,ADAR,SAAVL,ADAL,AINR
AIBR,31,AIAR,RIML,SDQL,AUAL,AVBR,AWCL,RIGL,VB1,RICR,ADFL,ASIR,ASGR,RMGL,ADAL,ASKR,SAADR,SMDVR,AWCR,AWBL,RIBL,AIZL,FLPL,ADLR,RMHR,ASER,AIZR,ADAR,ASHR,SAAVR,ASEL,PVT
AIML,8,RMGL,AVFR,AIAL,ALML,SMBVL,ASKL,URXL,AVFL
AIMR,7,URXR,AWBR,RMGR,PVQR,HSNL,ASKR,RIR
AINL,7,CEPDL,AIYR,AUAR,AVJL,BAGL,RIBR,AINR
AINR,3,AFDL,ASGL,AUAR
AIYL,12,AFDL,ASEL,AWBL,AWCL,AWAL,AUAL,ASER,ASIL,RIH,AWCR,AIYR,BAGR
AIYR,12,ASGR,ASEL,ADFR,AFDR,RIH,AWCR,AIBR,ASIL,ASER,AWBR,AUAR,AWAR
AIZL,22,RICR,URYDL,RIAL,ASER,SMBDL,ADFL,AUAL,RIR,ASHL,RIFR,AWAL,AWCL,AIAL,RIGL,AIYL,ASIL,AWBL,ASEL,HSNL,HSNR,RIH,URXL
AIZR,18,RIH,RIR,AWAR,SMDDR,HSNL,AVER,AIBL,AIYR,RIBR,DVA,AUAR,ADFR,RIGL,AWBR,BAGL,RIGR,AIAR,HSNR
ALA,5,AVDR,AIMR,ASJL,ASKR,ADLL
ALML,11,SDQR,SDQL,BDUL,PVNR,SIADR,RIFL,CEPDL,AVJR,ADEL,AVEL,AIML
ALMR,3,URXR,RMGR,PVR
ALNL,4,RIGL,SMBDR,SMDDR,SMDVL
ALNR,9,SIBVL,RIGR,SAAVR,RMGR,SMDVL,SIADL,SMBDL,ADER,SMDDR
AQR,9,BAGR,PVPR,AVHR,PVCR,RIR,AIBR,SIBDL,PVPL,RIAL
AS1,10,AVEL,AVBR,VA7,AVAR,VA6,VD2,PVCL,DB1,DA1,AVER
AS10,8,AVDR,AVFL,VA12,AVAL,AVDL,DB7,AVBL,AVBR
AS11,8,VA12,AVDR,PHBL,AVAR,DA9,AVDL,DB7,AVAL
AS2,9,VA8,AVER,DB1,AVAR,AVAL,DA2,VA6,PVCL,VA7
AS3,5,DB2,AVBR,VA8,AVER,VA7
AS4,9,AVAR,AVAL,DB3,AVDL,DB2,DA3,AVBR,AVBL,VA8
AS5,6,DB3,AVBL,AVAL,AVAR,HSNR,VA8
AS6,4,VA9,DB4,VA10,AVAR
AS7,6,VA9,DB5,VA11,AVAR,VA10,AVAL
AS8,6,VA12,DB6,AVAL,VA11,DB5,AVAR
AS9,5,DB6,AVAL,AVAR,VA11,VA12
ASEL,13,AFDL,AIZL,ADLL,AIYR,AWBL,AINL,AWAL,AFDR,AINR,AWCR,AIAL,ASER,ASIR
ASER,21,PVQR,ASKR,AWAR,AIYL,AWCR,AFDR,AINR,ASIL,AIZR,ASGR,AIYR,AIAL,ASIR,AIAR,AWCL,ASEL,AFDL,ADLR,ASKL,ADLL,AWBR
ASGL,7,RIVL,AINR,AWAL,ASIL,ADLL,AIML,AIAL
ASGR,11,AWBR,ASIR,AINL,AWCL,AIYR,AIAR,ASKR,AIMR,AWCR,AWAR,CEPVR
ASHL,10,AWAL,RIR,AIBL,AIAL,HSNR,ADLL,HSNL,AWBL,URXL,RMGL
